"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1855532305642553752","Sun Nov 10 08:45:50 +0000 2024","0","bersama kita dukung pemerintahan prabowo gibran #kabinetmerahputih #prabowogibran #indonesia #VisiPresidenPrabowo https://t.co/zdim0JmLmZ","1855532305642553752","https://pbs.twimg.com/ext_tw_video_thumb/1855531526571843584/pu/img/zuynYp8VwaUjC9R2.jpg","","in","TENGGARONG ","0","0","0","https://x.com/Mitman_Store/status/1855532305642553752","2649285258","Mitman_Store"
"1855480854019231963","Sun Nov 10 05:21:23 +0000 2024","1","Masyarakat mendukung penuh Pemerintahan Presiden Prabowo Subianto. Harapan masyarakat agar pemerintahan yang baru dapat mewujudkan keadilan dan kesejahteraan bagi rakyat Indonesia. #AstaCita #PrabowoSubianto #KabinetMerahPutih #IndonesiaEmas2045 #IndonesiaMaju https://t.co/qZGBpZOE52","1855480854019231963","https://pbs.twimg.com/ext_tw_video_thumb/1855480647428763648/pu/img/5Dhq7Tuvn3ydD9o5.jpg","","in","","0","0","0","https://x.com/554hhf/status/1855480854019231963","2438858115","554hhf"
"1855473140484419638","Sun Nov 10 04:51:52 +0000 2024","1","... ungkapan terima kasih kepada almarhum atas jasanya dalam membela dan membangun negeri. @SetwapresRI @Puspen_TNI @DivHumas_Polri #WapresRI #SjafrieSjamsoeddin #MenhanRI #KabinetMerahPutih #SetwapresRI #KemhanRI #TNI #Polri #HarPahlawan2024 #TeladaniPahlawanmu https://t.co/OlXchhemiY","1855473424367542504","https://pbs.twimg.com/media/Gb_3PmjakAAHrev.jpg","Kemhan_RI","in","Jakarta, Indonesia","0","0","1","https://x.com/Kemhan_RI/status/1855473424367542504","714719021816541184","Kemhan_RI"
"1855469250728866055","Sun Nov 10 04:35:16 +0000 2024","1","Masyarakat mendukung penuh Pemerintahan Presiden Prabowo Subianto. Harapan masyarakat agar pemerintahan yang baru dapat mewujudkan keadilan dan kesejahteraan bagi rakyat Indonesia. #AstaCita #PrabowoSubianto #KabinetMerahPutih #IndonesiaEmas2045 #IndonesiaMaju https://t.co/q0zcAPhwGs","1855469250728866055","https://pbs.twimg.com/ext_tw_video_thumb/1855468486694453248/pu/img/SFzPSo4ENW613Nsj.jpg","","in","","0","0","0","https://x.com/554hhf/status/1855469250728866055","2438858115","554hhf"
"1855468200554885336","Sun Nov 10 04:31:06 +0000 2024","6","Selamat Memperingati Hari Pahlawan 10 November 2024 Bangsa Yang Besar Adalah Bangsa Yang Pandai Menghargai Jasa Para Pahlawannya #LingkarNusantara #KabinetMerahPutih #PrabowoGibran https://t.co/WNf1XEkljY","1855468200554885336","https://pbs.twimg.com/ext_tw_video_thumb/1855468139695529984/pu/img/Dpj_sJas3b8MYfYj.jpg","","in","","0","0","2","https://x.com/_NusantaraLand_/status/1855468200554885336","1717507546037313536","_NusantaraLand_"
"1855456641598308652","Sun Nov 10 03:45:10 +0000 2024","0","Prabowo: Perusahaan RI-China akan Teken Kontrak US$10 Miliar #prabowo #indonesiamaju #kabinetmerahputih https://t.co/RzLjBPVIgD","1855456641598308652","","","in","Makassar","0","0","0","https://x.com/MitaMarita3/status/1855456641598308652","1358795592302882823","MitaMarita3"
"1855454749518381111","Sun Nov 10 03:37:39 +0000 2024","0","Presiden Prabowo tidak memberi ampun terhadap pelaku korupsi di Indonesias #prabowo #kabinetmerahputih #PrabowoSubiantoBerantasKorupsi https://t.co/Ir6HM9oO0X","1855454749518381111","https://pbs.twimg.com/media/Gb_mHPxb0AAnsKm.jpg","","in","Makassar","0","0","0","https://x.com/Fransiska567/status/1855454749518381111","1214023088737619968","Fransiska567"
"1855454496039846006","Sun Nov 10 03:36:39 +0000 2024","0","Presiden Prabowo Tegas Akan Berantas Korupsi di Indonesia #Prabowo #kabinetmerahputih #BerantasKorupsi https://t.co/F7Tf9fBf45","1855454496039846006","https://pbs.twimg.com/media/Gb_l8B2b0AAorUJ.jpg","","in","Makassar","0","0","0","https://x.com/DengRama/status/1855454496039846006","1290526263078092800","DengRama"
"1855450071258784086","Sun Nov 10 03:19:04 +0000 2024","0","Kewajiban kita untuk menjaga Tanah Air Indonesia tercinta. Jadikan para pahlawan sebagai teladan dalam menjaga Indonesia. #HariPahlawan #budiariesetiadi #BudiArie #projo #Projokabtangerang #KabinetMerahPutih #menterikoperasi #prabowo #gibran #prabowogibran https://t.co/hBxJ0UAao8","1855450071258784086","https://pbs.twimg.com/media/Gb_iAH_a8AAffvk.jpg","","in","kabupaten tangerang","0","0","0","https://x.com/ProjoKabTNG/status/1855450071258784086","1840712052140335104","ProjoKabTNG"
"1855449572195406049","Sun Nov 10 03:17:05 +0000 2024","0","Selamat Hari Pahlawan! Semoga semangat juang pahlawan Tanah Air dapat menjadi teladan bagi kehidupan kita. #HariPahlawan #budiariesetiadi #BudiArie #projo #projobanten #KabinetMerahPutih #menterikoperasi #prabowo #gibran #prabowogibran https://t.co/w31FOdGDLI","1855449572195406049","https://pbs.twimg.com/media/Gb_hjHXaEAAOexq.jpg","","in","","0","0","0","https://x.com/Projobanten_id/status/1855449572195406049","1842046581266395136","Projobanten_id"
"1855218781452423527","Sat Nov 09 12:00:00 +0000 2024","1","Presiden Prabowo Subianto berkomitmen untuk memperkuat kinerja pemerintah dalam 1-2 bulan ke depan dengan fokus pada profesionalisme dan integritas. #BonusDemografi #IndonesiaEmas2045 #MewarnaiIndonesia #PresidenPrabowo #KabinetMerahPutih #IntegritasKerja #IndonesiaBersih https://t.co/6GgMfaUb3z","1855218781452423527","https://pbs.twimg.com/ext_tw_video_thumb/1854871654159282176/pu/img/XL2b2_vcc8VLIvgN.jpg","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Faktacom_/status/1855218781452423527","1308656035201130497","Faktacom_"
